Serial,Name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_core,label_core
1118,2021[ZnSi][kgd]2[ASR]1,0.85351,5.65507,8.00076,4197.78,0.6756,0.791555,1050.19,-1.2469312478284404,-1
394,2017[Ni][dia]3[ASR]3,1.25034,3.51885,4.97777,4456.84,0.5014,0.401011,605.798,-1.2484710808061168,-1
294,2017[Cd][bey]2[ASR]1,1.0546,5.01483,7.53249,4442.52,0.5858,0.555473,2231.236,-1.2585929236005473,-1
70,2012[Zn][nia]3[ASR]1,1.15816,6.51869,7.44079,4415.06,0.5241,0.452527,1618.824,-1.259770518259364,-1
176,2015[Zn][kgd]2[ASR]1,1.19117,3.68797,5.66795,4471.39,0.5313,0.446033,1566.824,-1.260976211857642,-1
300,2017[Cd][kgd]2[ASR]2,1.75271,3.10375,4.17984,3862.41,0.377,0.215096,823.304,-1.2612601091683855,-1
296,2017[Cd][dia]3[ASR]2,1.2809,5.25252,6.19416,4435.35,0.481,0.375518,5415.392,-1.2625650158932027,-1
54,2010[Zn][pts]3[ASR]1,1.25542,3.16837,3.79393,4381.85,0.5515,0.439296,1182.032,-1.265553862217299,-1
163,2015[Pr][hcb]2[ASR]1,1.51409,2.32829,4.47729,4280.67,0.4114,0.271715,3479.512,-1.2702030542746954,-1
244,2016[Cu][nan]2[ASR]1,1.63875,2.62588,3.52917,4204.07,0.4068,0.248238,1600.196,-1.2733965225576407,-1
1165,2022[Cu][sql]2[ASR]4,0.73336,6.5336,9.98296,3674.14,0.7579,1.03346,5533.568,-1.2746250142835356,-1
1112,2021[Th][fcu]3[ASR]1,0.901998,7.11938,13.67888,2709.38,0.7526,0.83437,1569.276,-1.2765378196518018,-1
221,2016[Co][sql]2[ASR]19,1.32951,3.2418,4.26185,4379.43,0.4328,0.325532,335.225,-1.279975202676713,-1
1032,2021[Cd][sql]2[ASR]2,1.1485,3.76933,5.23124,4434.11,0.5654,0.492293,1095.532,-1.2813526135863693,-1
870,2020[Cu][pcu]3[ASR]1,2.08225,3.76458,5.35053,3228.18,0.4257,0.204443,3876.936,-1.2814502884034873,-1
400,2017[Ni][sql]2[ASR]2,1.17221,3.33074,4.70193,4461.75,0.5165,0.440621,1246.278,-1.2844893122129326,-1
1136,2021[Zn][nan]3[ASR]7,0.953025,5.69069,8.64255,4316.98,0.6575,0.689908,1605.2,-1.2897247350819807,-1
781,2019[Zr][pts]3[ASR]1,1.53864,4.5909,5.1747,3813.24,0.3692,0.239953,1287.452,-1.2900420569599005,-1
1161,2022[Cu][bnn]3[ASR]1,1.71659,3.53651,4.45053,3841.19,0.3716,0.216476,3174.784,-1.2921874178886004,-1
1168,2022[Cu][sql]2[ASR]7,0.734269,6.26323,10.04347,3669.64,0.7598,1.03477,5533.568,-1.2940207553371614,-1
1002,2020[Zn][sql]2[ASR]4,1.13418,4.05612,5.00072,4444.92,0.5561,0.490309,1282.436,-1.2973593413130198,-1
770,2019[Zn][sra]3[ASR]1,0.797028,6.83006,7.70839,4012.95,0.7073,0.887422,2800.728,-1.2981909325107068,-1
1047,2021[Co][nan]3[ASR]6,1.59196,4.53798,5.18904,2952.56,0.4684,0.294229,1082.042,-1.2987499834722307,-1
1163,2022[Cu][sql]2[ASR]2,0.734411,6.47801,10.00176,3687.43,0.759,1.03348,5533.568,-1.3007041540402389,-1
673,2019[In][kgd]2[ASR]1,0.915941,4.1424,8.54135,4397.7,0.6198,0.676682,2591.366,-1.3102517908995388,-1
218,2016[Co][sql]2[ASR]16,1.26836,3.46952,4.66991,4450.76,0.4582,0.361255,335.225,-1.310470565569445,-1
980,2020[Zn][nan]3[ASR]17,1.1595,3.77846,5.70571,4473.26,0.5521,0.476153,4665.52,-1.310526360176472,-1
598,2019[Co][hxl]2[ASR]1,0.895584,4.63886,5.84399,4305.38,0.6284,0.701665,1794.882,-1.3110474793922888,-1
47,2008[Co][sql]2[ASR]1,1.5197,2.42717,4.78145,4256.24,0.3961,0.260643,2113.08,-1.3138939003981394,-1
407,2017[Sc][nan]3[ASR]1,0.885831,5.0736,6.03816,4298.06,0.6327,0.714245,1453.14,-1.3144522329829735,-1
482,2018[Co][fsc]3[ASR]1,1.23641,3.82584,4.62849,4467.94,0.4795,0.387816,940.66,-1.315619480344199,-1
480,2018[Ce][scu]3[ASR]1,0.669755,8.70141,12.44211,3490.81,0.7629,1.13907,1817.56,-1.3171220496465068,-1
321,2017[Co][nan]3[ASR]1,0.898646,3.84459,8.43233,4391.2,0.6186,0.688369,6633.99,-1.3185969265687962,-1
974,2020[Zn][nan]3[ASR]11,1.85988,3.615,3.95343,3244.48,0.4264,0.229263,1100.756,-1.319720272987749,-1
622,2019[Cu][gra]3[ASR]1,1.57483,3.51527,3.87876,4295.19,0.4129,0.262188,1599.544,-1.3217049141915478,-1
1159,2022[Co][nan]3[ASR]1,0.733345,6.91851,8.59564,4010.47,0.7019,0.957122,5807.316,-1.3229390261817207,-1
566,2019[Cd][dia]3[ASR]1,1.05613,3.41102,5.38573,4437.67,0.5718,0.541411,2586.476,-1.3253796701410323,-1
637,2019[Cu][pcu]3[ASR]3,1.62879,2.75437,4.62631,4136.71,0.3795,0.232996,5199.252,-1.3257129037559636,-1
340,2017[Co][tfz]3[ASR]2,0.75846,8.88161,9.49114,4030.89,0.692,0.912375,3345.72,-1.3266501469877703,-1
430,2017[Zn][hcb]2[ASR]3,0.893598,3.42602,10.02552,4329.03,0.6466,0.723592,5061.808,-1.328359143144871,-1
303,2017[Cd][lon]3[ASR]1,1.2961,2.48236,5.38434,4475.58,0.4783,0.369031,2399.54,-1.3284782999525087,-1
1166,2022[Cu][sql]2[ASR]5,0.728598,6.43923,10.11943,3670.46,0.7615,1.04516,5533.568,-1.3308334562322282,-1
195,2016[Ag][nan]3[ASR]1,1.89554,4.61648,5.32854,3595.62,0.3799,0.200418,2071.866,-1.331488307770666,-1
653,2019[Er][hcb]2[ASR]1,1.69558,3.14517,5.09588,2818.55,0.5486,0.323548,620.886,-1.3320788262150653,-1
146,2015[CrMn][nod]3[ASR]1,0.738263,7.52711,9.02632,3234.51,0.7624,1.03269,5935.808,-1.332262328254468,-1
552,2018[Zr][nan]3[ASR]5,0.67153,9.64292,12.55429,3501.31,0.7579,1.12862,4089.216,-1.3327014598474278,-1
96,2014[Ag][ths]3[ASR]1,1.11065,4.37971,6.03937,4469.14,0.5691,0.512403,1765.596,-1.3359503375534487,-1
1258,2023[Ni][sql]2[ASR]1,1.31539,3.48764,4.20008,4458.66,0.4771,0.362706,1364.028,-1.3367819399202174,-1
1196,2022[Zn][nan]3[ASR]3,1.12818,3.29127,7.41769,4499.66,0.558,0.494601,2366.1,-1.3413690546237724,-1
1291,2023[Zr][hcp]3[ASR]1,0.647064,9.03897,15.61742,3621.93,0.7612,1.17639,7677.804,-1.3427290889250738,-1
696,2019[Mn][srs]3[ASR]1,1.08115,4.00185,5.49175,4500.48,0.5277,0.48809,3602.496,-1.346984464947866,-1
1097,2021[Mn][sql]2[ASR]1,0.991129,4.77985,5.88533,4438.91,0.5829,0.588117,2038.992,-1.3494463472751566,-1
822,2020[Co][nan]2[ASR]2,1.1714,3.28319,4.94435,4497.32,0.4888,0.417279,1887.65,-1.3499172706002343,-1
317,2017[CoFe][nan]2[ASR]1,1.35961,3.02238,4.56264,4437.54,0.4426,0.325534,7794.528,-1.3533047906212419,-1
973,2020[Zn][nan]3[ASR]10,1.49695,5.23684,7.25206,4334.86,0.4214,0.281506,1791.618,-1.3594595114103374,-1
365,2017[Cu][sql]2[ASR]2,1.03066,6.13394,8.68905,4437.56,0.6043,0.586321,8751.6,-1.3633961135303814,-1
570,2019[Cd][hcb]2[ASR]3,1.38089,2.81906,4.90778,4480.28,0.4759,0.344634,1963.016,-1.3676049580628096,-1
596,2019[Co][hex]3[ASR]1,0.928459,4.86936,6.85186,4402.18,0.6143,0.661634,4550.62,-1.3690432990576955,-1
327,2017[Co][nan]3[ASR]4,1.19937,4.10518,5.27279,4507.29,0.4893,0.407965,2701.616,-1.371636008274371,-1
302,2017[Cd][kgd]2[ASR]4,1.65857,3.00289,3.60229,4157.89,0.3841,0.231585,945.47,-1.374748452245301,-1
629,2019[Cu][nan]3[ASR]2,0.711262,6.24215,11.00178,3948.59,0.7317,1.02873,3260.598,-1.3806818390209665,-1
1355,2024[Zn][hex]3[ASR]1,0.944033,4.32408,6.7635,4401.71,0.6171,0.653685,4297.768,-1.381654885682309,-1
257,2016[Mn][nan]3[ASR]1,1.02928,11.0617,12.01682,2730.03,0.668,0.648998,2016.576,-1.3826930719067443,-1
865,2020[Cu][nan]3[ASR]2,0.69055,6.56588,12.20765,3855.85,0.7465,1.08102,3176.436,-1.388078810864438,-1
625,2019[Cu][lcv]3[ASR]2,1.1655,5.17766,8.43006,4522.27,0.5291,0.45397,5710.992,-1.390973255348519,-1
758,2019[Zn][pcu]3[ASR]6,1.28945,3.27614,4.24148,4471.97,0.4587,0.355732,2973.416,-1.3909986551627682,-1
297,2017[Cd][hcb]2[ASR]1,0.994083,4.05625,6.81139,4462.16,0.5925,0.596027,1211.898,-1.3929719984879583,-1
1144,2021[Zn][tfz]3[ASR]1,1.2956,3.47141,6.98314,4522.24,0.471,0.363539,3381.066,-1.3935944474195834,-1
517,2018[Mn][nan]3[ASR]1,1.07797,3.67382,5.46663,4510.09,0.5386,0.499644,3634.432,-1.3996163346220083,-1
1289,2023[Zn][nan]3[ASR]18,1.1164,3.87214,6.02667,4516.2,0.5467,0.489701,7520.448,-1.4001086315170381,-1
1238,2023[Cu][nan]3[ASR]4,0.944758,4.58493,6.85707,4392.92,0.6256,0.66218,2958.54,-1.4020619913204913,-1
721,2019[Tb][sqc]3[ASR]1,1.63759,4.18476,4.97698,2742.16,0.5752,0.351247,660.018,-1.4021485811455445,-1
10,0000[Co][sql]2[ASR]2,1.2454,3.77985,4.61629,4490.69,0.4612,0.370322,335.225,-1.405766157559598,-1
732,2019[Zn][bbf]3[ASR]1,0.920894,3.99424,5.51098,4178.31,0.6729,0.730703,1194.172,-1.4144162602651376,-1
1116,2021[Y][pcu]3[ASR]1,0.668328,6.49595,11.50729,3689.96,0.7537,1.12774,1665.27,-1.42098340404565,-1
137,2015[Cd][nan]3[ASR]3,1.99798,2.94653,4.60502,3040.37,0.4611,0.230783,1635.0,-1.4215526069473325,-1
1315,2024[Cu][tfz]3[ASR]1,1.65828,7.89447,8.13006,3054.94,0.4567,0.275405,1317.834,-1.4265036359316818,-1
443,2017[Zn][nbo]3[ASR]1,0.85444,4.73604,10.03104,4327.59,0.6659,0.779341,2031.864,-1.4271688714522552,-1
204,2016[Co][ant]3[ASR]1,1.24631,3.49219,5.03354,4521.85,0.4772,0.38289,4382.668,-1.4277935696134687,-1
1283,2023[Zn][nan]3[ASR]12,1.49396,3.25741,4.90141,4405.24,0.4139,0.277049,3293.476,-1.429275456314854,-1
873,2020[Cu][rob]3[ASR]1,1.50997,3.74703,4.7834,4403.96,0.4174,0.276429,1086.956,-1.4311898951004949,-1
750,2019[Zn][nan]3[ASR]3,1.95175,2.57302,4.71141,3201.43,0.4224,0.216421,4787.248,-1.4340051179003668,-1
467,2018[Cd][dia]3[ASR]6,1.19718,4.65207,6.19232,4535.71,0.5207,0.434937,2059.296,-1.4357710860968327,-1
31,2004[Cu][mog]3[ASR]2,1.38697,2.64467,4.89477,4492.29,0.4501,0.32452,5687.616,-1.4541334331590674,-1
1025,2021[Cd][nan]3[ASR]2,1.15762,2.84838,7.74736,4551.84,0.5346,0.46181,3245.172,-1.4648754283542766,-1
831,2020[Co][nan]3[ASR]3,0.964058,9.68236,10.62807,4249.53,0.6008,0.623199,4582.602,-1.4654384664198679,-1
800,2020[Cd][nan]3[ASR]4,1.43358,4.68099,6.31819,4451.25,0.4312,0.300786,4030.536,-1.4656533047646816,-1
760,2019[Zn][pts]3[ASR]2,0.904611,5.65115,6.59247,4298.42,0.6597,0.729264,2796.664,-1.468664841591389,-1
1012,2020[Zr][scu]3[ASR]1,0.662288,10.24814,12.39913,3454.26,0.758,1.14452,2032.64,-1.4698516858327597,-1
941,2020[Sc][ceq]3[ASR]1,0.70807,9.57472,12.54203,3982.56,0.7202,1.01713,2089.383,-1.4736878451283744,-1
829,2020[Co][nan]3[ASR]18,1.6268,2.37365,3.2637,3185.71,0.4303,0.264507,2043.333,-1.4738436971291584,-1
739,2019[Zn][hcb]2[ASR]1,1.1772,3.80351,4.17002,4477.2,0.5592,0.475024,1158.208,-1.4831863504571183,-1
510,2018[Eu][umc]3[ASR]2,0.656783,7.87098,12.28229,3601.0,0.7656,1.16568,2037.044,-1.4873089716584316,-1
229,2016[Co][sql]2[ASR]26,1.21131,3.82569,5.00222,4547.56,0.4845,0.39998,335.225,-1.4926561876418596,-1
215,2016[Co][sql]2[ASR]13,1.22399,3.81534,4.43028,4532.13,0.4763,0.389138,335.225,-1.4969890104514736,-1
451,2017[Zn][sql]3[ASR]2,1.27769,3.09213,5.81954,4559.91,0.4835,0.378416,2333.438,-1.498439871549797,-1
466,2018[Cd][dia]3[ASR]5,1.19499,4.62248,6.27815,4557.99,0.5247,0.439083,2059.296,-1.5006371464101331,-1
1087,2021[Hf][sqc]3[ASR]1,1.13298,6.99108,9.19603,2551.58,0.695,0.613427,4639.936,-1.5051393826211399,-1
337,2017[Co][sql]2[ASR]2,1.20567,3.33407,4.49037,4542.57,0.5005,0.415123,988.448,-1.5078039386004205,-1
418,2017[ZnSi][sql]2[ASR]1,1.31423,2.78365,3.96187,4514.77,0.4721,0.359223,2223.456,-1.5079967563210719,-1
213,2016[Co][sql]2[ASR]11,1.21108,3.83079,4.47889,4541.6,0.4836,0.399312,335.225,-1.511371001639036,-1
226,2016[Co][sql]2[ASR]23,1.20938,3.83048,5.01231,4555.42,0.4859,0.401776,335.225,-1.512752903633765,-1
982,2020[Zn][nan]3[ASR]19,0.909023,8.18257,8.49085,4289.33,0.6546,0.720114,1857.42,-1.5144851696223434,-1
238,2016[Co][sql]2[ASR]6,1.20751,3.82974,5.01845,4554.83,0.4794,0.397015,335.225,-1.5155001372679546,-1
814,2020[Co][cds]3[ASR]1,0.993824,5.50673,7.89703,4510.34,0.5886,0.592258,4739.608,-1.5156436606534553,-1
271,2016[Zn][kgd]2[ASR]1,1.18629,2.68384,5.23122,4547.83,0.5194,0.437834,2709.18,-1.51760495346488,-1
1312,2024[Cu][pcu]3[ASR]2,1.42371,2.33203,4.03129,4418.23,0.4097,0.287768,5405.472,-1.5192609004828146,-1
651,2019[Dy][pcu]3[ASR]1,1.84481,3.40308,4.11984,3126.99,0.4255,0.230647,1352.832,-1.5234025863711427,-1
546,2018[Zn][vtx]3[ASR]1,1.43499,2.13544,2.88068,4398.58,0.4224,0.294357,3125.43,-1.5263839033414461,-1
704,2019[Ni][gra]3[ASR]1,1.30537,3.29005,5.3404,4554.66,0.4655,0.356603,3960.904,-1.5272103277831182,-1
87,2013[ZnCr][lon]3[ASR]5,0.735801,8.48352,11.00598,4010.93,0.7316,0.994291,5103.126,-1.5274518676103304,-1
239,2016[Co][sql]2[ASR]7,1.22915,3.64386,4.65454,4548.37,0.471,0.383192,335.225,-1.527595840923138,-1
769,2019[Zn][sqp]3[ASR]1,1.20725,3.31256,5.38302,4564.32,0.5171,0.428329,2353.052,-1.5279767693214321,-1
214,2016[Co][sql]2[ASR]12,1.2148,3.80872,4.42497,4543.57,0.4739,0.390107,335.225,-1.528854387676561,-1
264,2016[Ti][srs]3[ASR]1,0.748874,4.43359,6.24453,3747.6,0.7271,0.970924,4658.352,-1.5305031979954693,-1
1230,2023[Co][nan]3[ASR]2,1.11602,4.19206,5.72074,4573.3,0.5099,0.456892,2495.822,-1.5310769024239157,-1
1311,2024[Cu][pcu]3[ASR]1,1.43071,2.66571,3.65033,4441.02,0.4185,0.292512,2702.736,-1.5364520573669953,-1
110,2014[Cu][dia]3[ASR]4,1.30952,4.25475,4.69509,4539.18,0.471,0.359673,1759.512,-1.5418157519304847,-1
1157,2022[Co][gra]3[ASR]1,1.29727,2.17637,5.07114,4526.67,0.4473,0.3448,3940.42,-1.5431106452060188,-1
1095,2021[Mn][nan]2[ASR]2,1.03368,5.24567,6.06802,4542.45,0.5493,0.531401,1558.148,-1.5515201573097546,-1
538,2018[Zn][pcu]3[ASR]15,1.07991,4.13951,6.2005,4551.61,0.5625,0.520878,3902.824,-1.553595429574699,-1
686,2019[Lu][pcu]3[ASR]1,1.83876,3.65639,4.41362,3001.16,0.4469,0.243045,2052.7,-1.5537182454949328,-1
209,2016[Co][pts]3[ASR]5,1.28355,3.40775,4.15657,4504.1,0.431,0.335787,590.422,-1.5550816191429764,-1
109,2014[Cu][dia]3[ASR]3,1.30126,4.32975,4.76997,4545.99,0.4722,0.36288,1759.512,-1.5566550448163516,-1
