name,UnitCell_MW_g_mol,Density_g_cm3,PLD_A,LCD_A,GSA_m2_g,VoidFraction,PoreVolume_cm3_g
ja7b04132_si_002_FSR_pacman,4339.572,1.78861,7.75143,9.62205,1949.08,0.53022,0.296442
ja7b04132_si_003_ASR_pacman,3967.02,1.53262,8.01572,10.33202,2083.12,0.5986,0.390573
ja7b04132_si_003_FSR_pacman,3967.02,1.53262,8.01572,10.33202,2083.12,0.5986,0.390573
ja7b04132_si_004_ASR_pacman,3967.02,1.52232,7.92415,10.48109,2062.58,0.60252,0.39579
ja7b04132_si_004_FSR_pacman,4031.016,1.55286,7.92415,9.22696,2146.6,0.58758,0.378385
ja7b04132_si_005_ASR_pacman,4125.065,1.68115,8.03616,10.38211,2027.11,0.5511,0.327812
ja7b04132_si_005_FSR_pacman,4285.055,1.77268,8.03616,9.35944,2108.48,0.51674,0.291501
ja7b04532_si_003_FSR_pacman,8628.105,0.70196,6.56223,8.78623,3789.9,0.74442,1.06049
ja7b04542_si_002_ASR_pacman,5393.512,1.1284,7.51431,8.32674,4497.82,0.51564,0.456965
ja7b04542_si_002_FSR_pacman,5543.598,1.15926,7.51431,8.32674,4516.62,0.50176,0.432827
ja7b04542_si_003_ASR_pacman,3097.147,1.51431,3.21461,4.47681,4264.18,0.36388,0.240295
ja7b04542_si_003_FSR_pacman,3097.147,1.51431,3.21461,4.47681,4264.18,0.36388,0.240295
ja7b05858_si_002_ASR_pacman,1807.595,1.54981,7.56644,7.62618,3891.24,0.41422,0.267272
ja7b05858_si_002_FSR_pacman,1807.595,1.54981,7.56644,7.62618,3891.24,0.41422,0.267272
ja7b05858_si_003_ASR_pacman,1749.515,1.65465,8.53646,8.73804,3230.36,0.44696,0.270123
ja7b05858_si_003_FSR_pacman,1749.515,1.65465,8.53646,8.73804,3230.36,0.44696,0.270123
ja7b05858_si_004_ASR_pacman,1674.696,1.3299,7.52857,7.56016,4183.48,0.46992,0.353349
ja7b05858_si_004_FSR_pacman,1674.696,1.3299,7.52857,7.56016,4183.48,0.46992,0.353349
ja7b05858_si_005_ASR_pacman,1602.565,1.34109,11.50392,11.58319,3373.34,0.52788,0.39362
ja7b05858_si_005_FSR_pacman,1602.565,1.34109,11.50392,11.58319,3373.34,0.52788,0.39362
ja7b05858_si_006_ASR_pacman,1790.944,1.78071,7.93294,8.18464,2962.89,0.3665,0.205816
ja7b05858_si_006_FSR_pacman,1790.944,1.78071,7.93294,8.18464,2962.89,0.3665,0.205816
ja7b05858_si_007_ASR_pacman,1653.653,1.52317,9.84312,9.87224,3269.53,0.4438,0.291367
ja7b05858_si_007_FSR_pacman,1653.653,1.52317,9.84312,9.87224,3269.53,0.4438,0.291367
ja7b05858_si_008_ASR_pacman,1663.693,1.59689,8.91134,8.99844,3636.96,0.40132,0.251313
ja7b05858_si_008_FSR_pacman,1663.693,1.59689,8.91134,8.99844,3636.96,0.40132,0.251313
ja7b05858_si_009_ASR_pacman,1809.943,1.86813,7.50902,7.61651,3113.7,0.34272,0.183457
ja7b05858_si_009_FSR_pacman,1809.943,1.86813,7.50902,7.61651,3113.7,0.34272,0.183457
ja7b05858_si_011_ASR_pacman,1683.459,1.31597,11.15103,11.21403,3902.72,0.50678,0.3851
ja7b05858_si_011_FSR_pacman,1683.459,1.31597,11.15103,11.21403,3902.72,0.50678,0.3851
ja7b05858_si_012_ASR_pacman,1731.516,1.30237,10.05362,10.15366,4390.98,0.47564,0.365211
ja7b05858_si_012_FSR_pacman,1731.516,1.30237,10.05362,10.15366,4390.98,0.47564,0.365211
ja7b06197_si_002_ASR_pacman,3262.434,0.926254,11.91199,15.50048,4058.66,0.67362,0.727252
ja7b06197_si_002_FSR_pacman,3262.434,0.926254,11.91199,15.50048,4058.66,0.67362,0.727252
ja7b06197_si_003_ASR_pacman,4159.764,1.02626,17.4678,18.08664,2013.02,0.76334,0.743811
ja7b06197_si_003_FSR_pacman,4159.764,1.02626,17.4678,18.08664,2013.02,0.76334,0.743811
ja7b06197_si_004_ASR_pacman,4447.746,1.25552,14.69974,16.38339,2032.91,0.7139,0.568608
ja7b06197_si_004_FSR_pacman,4447.746,1.25552,14.69974,16.38339,2032.91,0.7139,0.568608
ja7b06459_si_002_ASR_pacman,6800.88,0.842558,12.59309,12.8,3859.49,0.69374,0.823373
ja7b06459_si_002_FSR_pacman,7017.06,0.866894,12.59309,12.8,3924.18,0.6837,0.788678
ja7b07612_si_001_ASR_pacman,1743.667,1.47067,9.35302,9.53101,3729.78,0.45036,0.306228
ja7b07612_si_001_FSR_pacman,1743.667,1.47067,9.35302,9.53101,3729.78,0.45036,0.306228
ja7b07612_si_003_ASR_pacman,1672.68,1.32796,8.226,8.36253,3543.94,0.53342,0.401683
ja7b07612_si_003_FSR_pacman,1672.68,1.32796,8.226,8.36253,3543.94,0.53342,0.401683
ja7b07612_si_004_ASR_pacman,1761.682,1.56639,8.62959,8.71212,3292.71,0.45072,0.287744
ja7b07612_si_004_FSR_pacman,1761.682,1.56639,8.62959,8.71212,3292.71,0.45072,0.287744
ja7b07612_si_005_ASR_pacman,1660.601,1.39603,9.30917,9.43771,3553.61,0.4613,0.330436
ja7b07612_si_005_FSR_pacman,1660.601,1.39603,9.30917,9.43771,3553.61,0.4613,0.330436
ja7b07856_si_002_ASR_pacman,5328.492,0.919008,13.37338,15.28275,3963.94,0.67912,0.73897
ja7b07856_si_002_FSR_pacman,5328.492,0.919008,13.37338,15.28275,3963.94,0.67912,0.73897
ja7b07921_si_002_1_ASR_pacman,7891.644,0.779842,3.92177,19.48133,3307.97,0.74094,0.950116
ja7b07921_si_002_1_FSR_pacman,7891.644,0.779842,3.92177,19.48133,3307.97,0.74094,0.950116
ja7b07921_si_002_2_ASR_pacman,7616.323,0.640046,5.87539,19.5052,3884.76,0.76114,1.1892
ja7b07921_si_002_2_FSR_pacman,7616.323,0.640046,5.87539,19.5052,3884.76,0.76114,1.1892
ja7b07921_si_002_3_ASR_pacman,7615.315,0.619843,5.27256,21.76246,3807.11,0.77514,1.25054
ja7b07921_si_002_3_FSR_pacman,7615.315,0.619843,5.27256,21.76246,3807.11,0.77514,1.25054
ja7b08347_si_003_ASR_pacman,19888.554,0.438347,7.96857,26.07935,3625.46,0.8509,1.94115
ja7b08347_si_003_FSR_pacman,20272.53,0.445207,7.96857,26.07935,3605.83,0.84838,1.90559
ja7b09496_si_002_ASR_pacman,3478.237,2.94308,7.44696,8.93182,1190.96,0.62238,0.211472
ja7b09496_si_002_FSR_pacman,3542.233,2.95267,7.44696,8.93182,1202.72,0.61756,0.209153
ja7b09496_si_004_ASR_pacman,3704.803,1.42858,13.85067,14.94368,2030.51,0.7073,0.495105
ja7b09496_si_004_FSR_pacman,4008.784,1.52215,13.0564,13.45339,2054.37,0.67618,0.444228
ja7b09496_si_007_FSR_pacman,2950.492,1.00489,13.31172,14.11258,2879.72,0.72766,0.72412
ja7b09496_si_008_ASR_pacman,3390.72,1.007,8.11403,9.87101,2806.19,0.7207,0.715693
ja7b09496_si_008_FSR_pacman,3582.708,1.03544,8.11403,9.87101,2870.93,0.70702,0.682818
ja7b09496_si_009_ASR_pacman,2210.037,0.805503,6.33038,17.92282,2985.69,0.75806,0.941101
ja7b09496_si_009_FSR_pacman,2210.037,0.805503,6.33038,17.92282,2985.69,0.75806,0.941101
ja7b09496_si_010_ASR_pacman,4121.376,0.761205,7.51019,9.36457,3752.87,0.7148,0.939037
ja7b09496_si_010_FSR_pacman,4249.368,0.784845,7.51019,8.97809,3780.43,0.7061,0.899668
ja7b09983_si_001_ASR_pacman,2152.074,1.65479,6.53104,6.70747,3688.95,0.3986,0.240877
ja7b09983_si_001_FSR_pacman,2152.074,1.65479,6.53104,6.70747,3687.45,0.3986,0.240877
ja7b10565_si_013_ion_pacman,3485.696,2.20399,1.01015,2.43019,3799.85,0.32776,0.148712
ja7b12913_si_003_ASR_pacman,1539.752,1.60373,3.84994,9.00269,2093.69,0.576,0.359163
ja7b12913_si_003_FSR_pacman,1539.752,1.60373,3.84994,9.00269,2093.69,0.576,0.359163
ja7b13825_si_003_FSR_pacman,1162.255,2.00846,4.40946,5.16712,3288.12,0.25432,0.126624
ja7b13825_si_004_ASR_pacman,3982.95,1.39095,9.47085,10.26274,2776.72,0.54108,0.389001
ja7b13825_si_004_FSR_pacman,3982.95,1.39095,9.47085,10.26274,2776.72,0.54108,0.389001
ja7b13825_si_005_FSR_pacman,1188.293,2.02224,4.18081,5.07641,3112.76,0.2712,0.134108
ja7b13825_si_007_ASR_pacman,3471.595,2.11741,4.2356,6.54279,2628.69,0.34744,0.164087
ja7b13825_si_007_FSR_pacman,3471.595,2.11741,4.2356,6.54279,2628.69,0.34744,0.164087
ja808995d_si_002_10_ASR_pacman,44551.242,1.35464,10.50821,17.81948,2646.18,0.66434,0.490418
ja808995d_si_002_10_FSR_pacman,44551.242,1.35464,10.50821,17.81948,2646.18,0.66434,0.490418
ja808995d_si_002_12_ASR_pacman,44018.088,1.08183,10.42328,18.28997,3173.3,0.66494,0.614646
ja808995d_si_002_12_FSR_pacman,44018.088,1.08183,10.42328,18.28997,3173.3,0.66494,0.614646
ja808995d_si_002_1_FSR_pacman,54906.6,0.79785,10.03707,17.88672,4674.85,0.6598,0.826973
ja808995d_si_002_2_FSR_pacman,54809.832,0.806473,9.80192,17.60506,4616.51,0.65862,0.816667
ja808995d_si_002_5_FSR_pacman,13414.194,0.784093,10.00611,17.79336,4548.96,0.6751,0.860995
ja808995d_si_002_9_ASR_pacman,46911.936,1.34487,10.58241,17.9257,2648.16,0.66702,0.495975
ja808995d_si_002_9_FSR_pacman,46911.936,1.34487,10.58241,17.9257,2648.16,0.66702,0.495975
ja8b00605_si_002_ASR_pacman,6097.92,0.504596,28.69649,30.71957,3156.33,0.83214,1.64912
ja8b00605_si_002_FSR_pacman,6695.37,0.746302,27.51098,29.2185,2644.41,0.78942,1.05778
ja8b02192_si_002_ASR_pacman,2282.826,1.23795,4.76413,6.7691,3111.33,0.59894,0.483816
ja8b02192_si_002_FSR_pacman,2346.822,1.26739,4.76413,6.7691,3147.85,0.58758,0.463615
ja8b02192_si_003_ASR_pacman,2530.071,1.42752,3.08613,7.02595,2795.89,0.52894,0.370531
ja8b02192_si_003_FSR_pacman,2530.071,1.42752,3.08613,7.02595,2795.89,0.52894,0.370531
ja8b02192_si_005_ASR_pacman,2899.29,1.83403,2.4577,7.23417,2534.83,0.50676,0.276309
ja8b02192_si_005_FSR_pacman,2899.29,1.83403,2.4577,7.23417,2534.83,0.50676,0.276309
ja8b02896_si_001_3_ASR_pacman,3724.742,1.1554,3.50776,5.29713,4671.11,0.49286,0.426571
ja8b02896_si_001_3_FSR_pacman,3724.742,1.1554,3.50776,5.29713,4671.11,0.49286,0.426571
ja8b02896_si_001_4_ASR_pacman,3540.642,1.10535,3.96546,5.32147,4814.18,0.50732,0.458966
ja8b02896_si_001_4_FSR_pacman,3540.642,1.10535,3.96546,5.32147,4814.18,0.50732,0.458966
ja8b02896_si_001_5_ion_pacman,3454.22,1.13834,4.22195,5.80527,4462.89,0.51878,0.455734
ja8b02896_si_001_6_ASR_pacman,3692.838,1.13197,4.39334,5.54154,4812.5,0.49246,0.435046
ja8b02896_si_001_6_FSR_pacman,3692.838,1.13197,4.39334,5.54154,4812.5,0.49246,0.435046
ja8b02994_si_005_ASR_pacman,3077.319,1.02811,3.82959,6.68948,4802.22,0.55496,0.539786
ja8b02994_si_005_FSR_pacman,3077.319,1.02811,3.82959,6.68948,4802.22,0.55496,0.539786
ja8b02994_si_006_ASR_pacman,1071.316,0.622646,10.75583,13.47334,3874.96,0.77194,1.23977
ja8b02994_si_006_FSR_pacman,1071.316,0.622646,10.75583,13.47334,3874.96,0.77194,1.23977
ja8b02994_si_009_ASR_pacman,1143.382,0.557808,11.11282,13.79044,3913.99,0.78866,1.41385
ja8b02994_si_009_FSR_pacman,1143.382,0.557808,11.11282,13.79044,3913.99,0.78866,1.41385
ja8b04277_si_007_ASR_pacman,5242.334,0.561337,6.81807,16.63966,3889.88,0.7804,1.39025
ja8b04277_si_007_FSR_pacman,5242.334,0.561337,6.81807,16.63966,3889.88,0.7804,1.39025
ja8b04277_si_010_ASR_pacman,2408.916,0.51845,11.44205,13.5313,3675.27,0.80686,1.55629
ja8b04277_si_010_FSR_pacman,2472.912,0.531611,10.56512,13.5313,3703.35,0.80162,1.50791
ja8b04277_si_011_ASR_pacman,2342.864,0.501352,11.38972,13.59371,3764.38,0.80816,1.61196
ja8b04277_si_011_FSR_pacman,2406.86,0.514474,10.41269,13.59371,3787.96,0.80344,1.56167
ja8b04277_si_012_FSR_pacman,2513.068,0.519719,10.61262,15.97503,3883.93,0.80016,1.5396
ja8b04669_si_002_ASR_pacman,9429.736,0.76963,21.08948,21.59447,3906.62,0.72234,0.938555
ja8b04669_si_002_FSR_pacman,11156.416,0.937939,14.71721,19.0112,4116.27,0.6595,0.703137
ja8b04745_si_002_ASR_pacman,7297.627,2.61978,14.04233,20.08771,708.726,0.7028,0.268267
ja8b04745_si_002_FSR_pacman,7297.627,2.61978,14.04233,20.08771,708.726,0.7028,0.268267
ja8b04745_si_005_ASR_pacman,52942.608,1.39559,3.07886,14.45256,2378.01,0.64298,0.460722
ja8b04745_si_005_FSR_pacman,52942.608,1.39559,3.07886,14.45256,2378.01,0.64298,0.460722
ja8b04745_si_006_ASR_pacman,29938.32,0.775992,7.3626,16.07509,3085.35,0.73028,0.941092
ja8b04745_si_006_FSR_pacman,29938.32,0.775992,7.3626,16.07509,3085.35,0.73028,0.941092
ja8b05047_si_004_ASR_pacman,2313.471,1.08884,7.88019,9.05282,3756.24,0.60448,0.555158
ja8b05047_si_004_FSR_pacman,2349.501,1.10038,5.90261,9.05282,3780.08,0.59982,0.545101
ja8b05107_si_002_1_ASR_pacman,6917.061,0.748359,24.12545,26.20211,2917.42,0.76442,1.02146
ja8b05107_si_002_1_FSR_pacman,6917.061,0.748359,24.12545,26.20211,2917.42,0.76442,1.02146
ja8b05107_si_002_2_ASR_pacman,31093.546,2.02326,6.10691,15.27652,1472.58,0.65402,0.32325
ja8b05107_si_002_2_FSR_pacman,31783.936,2.05006,6.10691,15.27652,1525.34,0.6407,0.312528
ja8b05107_si_002_3_ASR_pacman,27140.6,1.64606,11.6932,15.31945,1658.03,0.69572,0.422657
ja8b05107_si_002_3_FSR_pacman,27926.984,1.6768,10.00988,13.90976,1722.17,0.68136,0.406345
ja8b05471_si_001_ASR_pacman,11511.216,1.09799,6.94675,19.06104,3502.72,0.6253,0.569497
ja8b05471_si_001_FSR_pacman,11511.216,1.09799,6.94675,19.06104,3502.72,0.6253,0.569497
ja8b05780_si_007_ASR_pacman,17047.58,0.466529,9.72549,14.03964,4154.56,0.81286,1.74236
ja8b05780_si_007_FSR_pacman,17047.58,0.466529,9.72549,14.03964,4154.56,0.81286,1.74236
ja8b05780_si_008_ASR_pacman,17098.733,0.466149,9.71419,14.04405,4171.84,0.81252,1.74305
ja8b05780_si_008_FSR_pacman,17098.733,0.466149,9.71419,14.04405,4171.84,0.81252,1.74305
ja8b05890_si_002_ASR_pacman,2409.27,0.585259,15.90752,18.15748,3236.71,0.80624,1.37758
ja8b05890_si_002_FSR_pacman,2505.264,0.602168,15.90752,18.15748,3302.05,0.7993,1.32737
ja8b05890_si_003_ASR_pacman,2409.27,0.501629,19.89319,22.15301,3239.57,0.83268,1.65995
ja8b05890_si_003_FSR_pacman,2505.264,0.516122,19.89319,22.15301,3245.55,0.82828,1.60481
ja8b05890_si_004_ASR_pacman,2517.36,0.440078,23.45858,25.54954,3486.96,0.84216,1.91366
ja8b05890_si_004_FSR_pacman,2943.468,0.903642,10.6174,11.84657,3629.57,0.67882,0.751205
ja8b05890_si_005_ASR_pacman,2883.882,0.75437,22.89902,25.18972,2298.48,0.80376,1.06547
ja8b05890_si_005_FSR_pacman,2883.882,0.75437,22.89902,25.18972,2298.48,0.80376,1.06547
ja8b06331_si_002_ASR_pacman,2127.892,1.85273,3.77819,5.46884,3092.87,0.4405,0.237757
ja8b06331_si_002_FSR_pacman,2127.892,1.85273,3.77819,5.46884,3092.87,0.4405,0.237757
ja8b06733_si_002_ASR_pacman,1122.63,0.559766,8.37104,11.11202,4064.04,0.77718,1.3884
ja8b06733_si_002_FSR_pacman,1138.629,0.566688,7.80944,11.11202,4059.49,0.77514,1.36784
ja8b06757_si_002_FSR_pacman,27490.593,1.73091,4.67739,16.42558,2060.85,0.54136,0.31276
ja8b06774_si_002_1_FSR_pacman,978.253,1.38388,7.18948,8.48197,3370.98,0.52214,0.3773
ja8b06774_si_002_4_FSR_pacman,986.243,1.46881,6.66896,8.05744,3258.83,0.5026,0.342181
ja8b06789_si_002_ASR_pacman,2511.404,0.76231,8.59502,10.09463,2571.23,0.78154,1.02523
ja8b06789_si_002_FSR_pacman,2767.388,0.837033,7.35916,10.31201,2769.45,0.7514,0.897695
ja8b06789_si_003_ASR_pacman,2575.309,0.826032,7.60578,9.35532,2683.49,0.75436,0.913233
ja8b06789_si_003_FSR_pacman,2703.301,0.86396,7.60578,9.35532,2774.22,0.73916,0.855549
ja8b06789_si_004_ASR_pacman,2507.372,0.846753,6.99134,9.19993,2595.74,0.75646,0.893365
ja8b06789_si_004_FSR_pacman,2763.356,0.929753,6.99134,8.93573,2819.23,0.7222,0.776765
ja8b06789_si_005_ASR_pacman,2507.372,0.829374,7.05827,9.15149,2638.99,0.75996,0.916306
ja8b06789_si_005_FSR_pacman,2763.356,0.914047,6.71259,8.82042,2838.22,0.72618,0.794467
ja8b06789_si_006_ASR_pacman,2507.372,0.875365,6.66847,8.87876,2610.28,0.7494,0.8561
ja8b06789_si_006_FSR_pacman,2763.356,0.96117,6.60456,8.73195,2790.83,0.71484,0.743719
ja8b06789_si_007_ASR_pacman,2307.314,0.862355,6.92647,9.25409,2582.83,0.75588,0.87653
ja8b06789_si_007_FSR_pacman,2563.298,0.998313,6.40837,8.18729,2816.14,0.70488,0.706071
ja8b06789_si_008_ASR_pacman,2155.3,1.16477,7.63098,8.1574,2491.73,0.67926,0.583172
ja8b06789_si_008_FSR_pacman,2667.268,1.42869,5.59911,5.86989,2584.24,0.58342,0.408359
ja8b06789_si_009_ASR_pacman,2499.308,0.695012,10.67977,11.48776,2607.84,0.79594,1.14522
ja8b06789_si_009_FSR_pacman,3393.86,1.34985,5.16629,8.07013,2576.39,0.6539,0.484425
ja8b07050_si_003_ASR_pacman,1523.976,0.71996,9.00825,11.0709,2994.55,0.76532,1.063
ja8b07050_si_003_FSR_pacman,1651.968,0.780426,7.14505,9.48744,3138.81,0.7421,0.95089
ja8b07050_si_004_FSR_pacman,1772.088,0.693113,10.34143,11.7992,3450.99,0.7578,1.09333
ja8b07050_si_005_ASR_pacman,1764.036,0.93577,11.04615,11.74983,2871.11,0.67696,0.723426
ja8b07050_si_005_FSR_pacman,1892.028,0.9903,11.04615,11.62586,2955.79,0.65644,0.66287
ja8b07290_si_002_ion_pacman,2211.3,1.21795,3.67819,5.31351,4640.74,0.49076,0.40294
ja8b07290_si_005_ion_pacman,4474.176,1.35762,3.99086,5.72246,4406.63,0.47474,0.349686
ja8b07290_si_006_ion_pacman,2373.672,1.39626,2.08886,4.78864,4426.28,0.44692,0.320083
ja8b07411_si_003_3_FSR_pacman,4709.738,0.741613,6.89691,12.92395,3644.11,0.72066,0.971746
ja8b07411_si_003_4_ASR_pacman,4437.444,0.682965,8.29218,12.42918,3487.09,0.75246,1.10176
ja8b07411_si_003_4_FSR_pacman,4565.436,0.701462,7.34095,12.42918,3517.08,0.74484,1.06184
ja8b07411_si_003_6_ASR_pacman,4665.732,0.665769,7.77043,14.53369,3613.59,0.74976,1.12616
ja8b07411_si_003_6_FSR_pacman,4729.728,0.674627,7.77043,14.53369,3611.69,0.74638,1.10636
ja8b07411_si_003_7_ASR_pacman,4765.852,0.681225,6.17644,13.60074,3657.45,0.74268,1.09021
ja8b07411_si_003_7_FSR_pacman,4829.848,0.690236,6.13678,13.60074,3668.85,0.7393,1.07108
ja8b07411_si_003_8_ASR_pacman,4914.01,0.690693,5.5903,14.50604,3685.31,0.73746,1.06771
ja8b07411_si_003_8_FSR_pacman,4914.01,0.690693,5.5903,14.50604,3685.31,0.73746,1.06771
ja8b08032_si_003_ASR_pacman,704.28,0.775611,6.0011,7.79172,3774.53,0.72494,0.934669
ja8b08032_si_003_FSR_pacman,704.28,0.775611,6.0011,7.79172,3774.53,0.72494,0.934669
ja8b08433_si_001_ASR_pacman,5310.288,0.820412,6.45982,8.86944,3764.36,0.676,0.823976
ja8b08433_si_001_FSR_pacman,5310.288,0.820412,6.45982,8.86944,3764.36,0.676,0.823976
ja8b08433_si_002_FSR_pacman,4441.384,0.515879,10.51045,15.26423,3731.53,0.80358,1.55769
ja8b08433_si_003_ASR_pacman,9330.928,0.59858,9.98032,15.39353,3375.36,0.79412,1.32667
ja8b08433_si_003_FSR_pacman,9330.928,0.59858,9.98032,15.39353,3375.36,0.79412,1.32667
ja8b08433_si_005_FSR_pacman,8882.768,0.519931,10.57499,14.69084,3852.62,0.80246,1.5434
ja8b08504_si_002_ASR_pacman,2089.518,1.05039,4.96512,10.89576,3210.73,0.65836,0.62678
ja8b08504_si_002_FSR_pacman,2185.512,1.08157,4.74386,10.89576,3346.43,0.64206,0.593636
ja8b08504_si_003_ASR_pacman,5917.86,0.828159,5.94773,12.24362,3410.39,0.71542,0.863868
ja8b08504_si_003_FSR_pacman,6205.842,0.859492,5.60476,11.71329,3579.85,0.70002,0.814457
ja8b08504_si_004_ASR_pacman,2086.494,1.04145,4.89377,11.53193,3087.36,0.64414,0.618505
ja8b08504_si_004_FSR_pacman,2086.494,1.04145,4.89377,11.53193,3087.36,0.64414,0.618505
ja8b08504_si_005_ASR_pacman,6259.482,0.853093,5.85167,11.92657,3675.67,0.6837,0.801437
ja8b08504_si_005_FSR_pacman,6259.482,0.853093,5.85167,11.92657,3675.67,0.6837,0.801437
ja8b08642_si_001_1_ASR_pacman,1643.068,1.32059,4.08468,5.86013,3652.93,0.55204,0.418026
ja8b08642_si_001_1_FSR_pacman,1643.068,1.32059,4.08468,5.86013,3652.93,0.55204,0.418026
ja8b09606_si_003_ASR_pacman,10541.869,0.627163,5.56347,17.83624,3771.92,0.76656,1.22227
ja8b09606_si_003_FSR_pacman,10541.869,0.627163,5.56347,17.83624,3771.92,0.76656,1.22227
ja8b09807_si_007_ASR_pacman,6177.202,2.53659,2.45863,5.97602,2121.13,0.35482,0.139881
ja8b09807_si_007_FSR_pacman,6177.202,2.53659,2.45863,5.97602,2121.13,0.35482,0.139881
ja8b11042_si_001_FSR_pacman,8418.096,0.627929,7.61467,16.12281,3500.11,0.76756,1.22237
ja8b11221_si_003_ASR_pacman,11160.697,0.906581,2.56944,10.70868,4667.1,0.61164,0.674667
ja8b11221_si_003_FSR_pacman,11160.697,0.906581,2.56944,10.70868,4667.1,0.61164,0.674667
ja8b11230_si_002_ASR_pacman,6947.784,0.333391,28.77217,31.23988,2384.99,0.91688,2.75016
ja8b11230_si_002_FSR_pacman,10403.568,0.499218,22.85158,28.51592,3000.02,0.85032,1.7033
ja8b11230_si_003_ASR_pacman,75581.268,0.354208,24.15538,50.91309,2927.44,0.9,2.54088
ja8b11230_si_003_FSR_pacman,84604.704,0.39192,21.45155,50.91309,3082.84,0.88482,2.25766
ja8b11525_si_002_ASR_pacman,5486.562,1.07718,9.50735,16.52327,2175.87,0.7229,0.671105
ja8b11525_si_002_FSR_pacman,5486.562,1.07718,9.50735,16.52327,2175.87,0.7229,0.671105
ja8b11525_si_003_ASR_pacman,5258.353,1.08079,9.20581,16.31625,2227.64,0.71796,0.664295
ja8b11525_si_003_FSR_pacman,5258.353,1.08079,9.20581,16.31625,2227.64,0.71796,0.664295
ja8b11525_si_004_ASR_pacman,10708.882,1.30257,4.42554,13.66506,2476.23,0.62798,0.48211
ja8b11525_si_004_FSR_pacman,10708.882,1.30257,4.42554,13.66506,2476.23,0.62798,0.48211
ja8b11998_si_002_ASR_pacman,22589.061,1.95822,6.55086,8.03682,2503.42,0.38178,0.194963
ja8b11998_si_002_FSR_pacman,23708.991,2.02937,6.55086,8.03682,2488.62,0.35926,0.17703
ja8b12372_si_002_ASR_pacman,4844.716,0.968599,10.32087,12.09468,3197.53,0.68346,0.705617
ja8b12372_si_002_FSR_pacman,4972.708,0.989941,10.32087,12.09468,3231.26,0.67508,0.68194
ja8b12372_si_003_ASR_pacman,5304.698,1.24095,9.85738,10.40375,2810.64,0.63932,0.515186
ja8b12372_si_003_FSR_pacman,5432.69,1.26239,9.85738,10.40375,2845.39,0.63086,0.499733
ja8b12372_si_004_ASR_pacman,9422.181,1.18008,10.09583,11.51419,2953.9,0.63456,0.537728
ja8b12372_si_004_FSR_pacman,9806.157,1.21587,10.09583,11.51419,2981.57,0.62086,0.51063
ja8b12372_si_005_ASR_pacman,5955.361,1.40021,5.97775,6.78877,3016.69,0.57662,0.411809
ja8b12372_si_005_FSR_pacman,5955.361,1.40021,5.97775,6.78877,3016.69,0.57662,0.411809
ja8b12372_si_006_ASR_pacman,5480.344,1.17608,5.80092,6.67181,3302.28,0.60772,0.516735
ja8b12372_si_006_FSR_pacman,5480.344,1.17608,5.80092,6.67181,3302.28,0.60772,0.516735
ja8b12530_si_001_2_ASR_pacman,6457.992,0.498086,29.26452,30.74228,3540.55,0.81824,1.64277
ja8b12530_si_001_2_FSR_pacman,6649.98,0.512894,29.26452,30.74228,3583.53,0.81216,1.58349
ja8b12530_si_001_3_ASR_pacman,6265.731,0.519576,29.3367,30.79071,3415.84,0.81526,1.56909
ja8b12530_si_001_3_FSR_pacman,6457.719,0.534284,29.3367,30.79071,3455.04,0.80936,1.51485
ja8b12530_si_001_4_ASR_pacman,6301.764,0.509785,29.15644,30.59047,3452.17,0.81686,1.60236
ja8b12530_si_001_4_FSR_pacman,6493.752,0.52453,29.15644,30.59047,3508.56,0.81046,1.54512
ja8b12530_si_002_1_ASR_pacman,3904.984,0.733215,13.89179,14.11165,3370.58,0.74796,1.02011
ja8b12530_si_002_1_FSR_pacman,4049.104,0.760275,13.89179,14.11165,3421.23,0.73714,0.96957
ja8b12530_si_002_2_ASR_pacman,4489.904,0.841561,11.74644,12.77561,3494.24,0.69638,0.827486
ja8b12530_si_002_2_FSR_pacman,4489.904,0.841561,11.74644,12.77561,3494.24,0.69638,0.827486
ja8b12530_si_002_3_FSR_pacman,3912.931,0.882173,13.08309,13.39527,3490.69,0.68778,0.779643
ja8b12530_si_002_4_ASR_pacman,3846.046,0.760652,13.57014,14.44644,3588.71,0.71624,0.941614
ja8b12530_si_002_4_FSR_pacman,3974.038,0.785228,13.36043,13.69997,3630.31,0.7058,0.898847
ja8b13397_si_001_ASR_pacman,3201.632,1.68904,8.90609,12.44284,2203.36,0.63122,0.373715
ja8b13397_si_001_FSR_pacman,3713.6,1.77893,8.67984,9.46141,2432.22,0.58602,0.329424
ja8b13639_si_003_ASR_pacman,1643.675,1.32157,7.01668,12.26584,1821.47,0.72514,0.548697
ja8b13639_si_003_FSR_pacman,1643.675,1.32157,7.01668,12.26584,1821.47,0.72514,0.548697
ja8b13710_si_001_ASR_pacman,984.925,0.502165,14.18929,15.29091,4372.46,0.7839,1.56104
ja8b13710_si_001_FSR_pacman,1032.922,0.523689,12.04578,14.52059,4415.78,0.7761,1.48199
ja8b13853_si_002_ASR_pacman,8622.792,1.16095,3.79759,6.33501,4558.26,0.52404,0.45139
ja8b13853_si_002_FSR_pacman,8622.792,1.16095,3.79759,6.33501,4558.26,0.52404,0.45139
ja8b13853_si_003_ASR_pacman,1075.348,0.777687,10.08602,13.48493,3214.01,0.75558,0.971573
