Serial,Name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_svm,label_svm
5,0000[Co][nan]3[ASR]5,1.19044,4.96028,6.53077,4661.17,0.4483,0.376582,2032.911,-0.8813784109278258,0
1258,2023[Ni][sql]2[ASR]1,1.31539,3.48764,4.20008,4458.66,0.4771,0.362706,1364.028,-0.8815322687689224,0
215,2016[Co][sql]2[ASR]13,1.22399,3.81534,4.43028,4532.13,0.4763,0.389138,335.225,-0.8849180351015533,0
273,2016[Zn][nan]2[ASR]2,1.53087,4.41841,6.08351,4306.27,0.4252,0.277751,4881.34,-0.8851994359001789,0
219,2016[Co][sql]2[ASR]17,1.27853,3.56419,4.30982,4368.8,0.4613,0.360804,335.225,-0.886608604511886,0
398,2017[Ni][sqc]3[ASR]1,1.20986,3.3599,4.99445,4773.34,0.4738,0.391617,4369.312,-0.8866744809775031,0
110,2014[Cu][dia]3[ASR]4,1.30952,4.25475,4.69509,4539.18,0.471,0.359673,1759.512,-0.8870214360496234,0
843,2020[Co][rob]3[ASR]1,1.18713,3.38724,5.62438,4706.16,0.471,0.396754,2165.54,-0.8892503979901538,0
228,2016[Co][sql]2[ASR]25,1.41979,2.83454,3.89254,4130.7,0.4041,0.284619,335.225,-0.8904360482227243,0
1066,2021[Cu][sql]2[ASR]1,1.23582,3.48311,4.69915,4858.21,0.4641,0.375541,3679.584,-0.8913662460962766,0
232,2016[Co][sql]2[ASR]29,1.22317,3.70136,4.737,4567.79,0.4747,0.388089,335.225,-0.8930755701296784,0
1308,2024[Co][sql]2[ASR]2,1.23449,3.9773,4.47376,4883.13,0.4556,0.36906,2229.696,-0.895141062410562,0
214,2016[Co][sql]2[ASR]12,1.2148,3.80872,4.42497,4543.57,0.4739,0.390107,335.225,-0.8953676999002136,0
570,2019[Cd][hcb]2[ASR]3,1.38089,2.81906,4.90778,4480.28,0.4759,0.344634,1963.016,-0.8969335828178246,0
231,2016[Co][sql]2[ASR]28,1.21868,3.79072,4.53857,4589.29,0.4748,0.389602,335.225,-0.8974796535539182,0
1331,2024[Ni][sql]2[ASR]3,1.23331,3.73537,4.8104,4612.78,0.4736,0.384006,334.985,-0.8992494799949446,0
359,2017[Cu][rob]3[ASR]2,1.3759,5.31106,5.60617,4587.1,0.4485,0.325968,2286.128,-0.8992867958344861,0
1336,2024[Zn][bnn]3[ASR]1,1.32296,3.07198,4.63543,4350.22,0.4568,0.345287,765.36,-0.8997023345046375,0
618,2019[Co][sql]2[ASR]1,1.23778,3.29481,4.90154,4908.4,0.4505,0.363958,1569.308,-0.9011252534644418,0
1220,2023[Cd][fsc]3[ASR]1,1.25117,2.79847,4.33662,4785.08,0.4762,0.380602,1422.066,-0.9052231113931641,0
108,2014[Cu][dia]3[ASR]2,1.31666,4.23828,4.69752,4541.75,0.4659,0.353851,1759.512,-0.9052758149247155,0
58,2011[Zn][rob]3[ASR]2,1.2762,2.91819,4.62786,4561.68,0.4789,0.375254,3197.496,-0.9054999908420764,0
239,2016[Co][sql]2[ASR]7,1.22915,3.64386,4.65454,4548.37,0.471,0.383192,335.225,-0.9064988870081108,0
234,2016[Co][sql]2[ASR]30,1.22494,3.70411,4.57164,4582.01,0.4718,0.38516,335.225,-0.9089328899162015,0
107,2014[Cu][dia]3[ASR]1,1.31892,4.18951,4.54582,4588.17,0.4686,0.355292,1759.512,-0.9095536744400812,0
1365,2024[Zn][sql]2[ASR]2,1.26246,3.75144,4.5346,4815.74,0.4626,0.366426,2407.84,-0.9103552616505739,0
235,2016[Co][sql]2[ASR]31,1.22658,3.66873,4.53547,4577.74,0.471,0.383993,335.225,-0.9131200168244897,0
1325,2024[Mn][pts]3[ASR]1,1.19889,3.81211,4.62639,4565.17,0.4676,0.390029,2109.592,-0.9140205880991974,0
203,2016[Cd][nan]3[ASR]8,1.32728,2.56721,3.94565,4915.58,0.4551,0.342882,4230.968,-0.9181278187291324,0
704,2019[Ni][gra]3[ASR]1,1.30537,3.29005,5.3404,4554.66,0.4655,0.356603,3960.904,-0.9217402832660813,0
10,0000[Co][sql]2[ASR]2,1.2454,3.77985,4.61629,4490.69,0.4612,0.370322,335.225,-0.9219342275479723,0
500,2018[Cu][nan]3[ASR]4,1.56798,3.0153,4.15698,4158.16,0.3974,0.253448,1391.092,-0.9221638563518304,0
800,2020[Cd][nan]3[ASR]4,1.43358,4.68099,6.31819,4451.25,0.4312,0.300786,4030.536,-0.922611748335239,0
576,2019[Cd][nan]2[ASR]2,1.26251,2.98467,5.92297,4779.65,0.4559,0.361106,3244.596,-0.9228882967831837,0
499,2018[Cu][nan]3[ASR]3,1.57622,2.91489,4.16062,4152.83,0.3936,0.249711,1391.092,-0.9259735993471057,0
233,2016[Co][sql]2[ASR]3,1.26453,4.22634,4.57651,4774.81,0.456,0.360608,2413.9,-0.926660325689084,0
218,2016[Co][sql]2[ASR]16,1.26836,3.46952,4.66991,4450.76,0.4582,0.361255,335.225,-0.9277491663751458,0
637,2019[Cu][pcu]3[ASR]3,1.62879,2.75437,4.62631,4136.71,0.3795,0.232996,5199.252,-0.9278513572675346,0
498,2018[Cu][nan]3[ASR]2,1.56704,3.00148,4.14659,4164.4,0.397,0.253343,1391.092,-0.9287454644402835,0
240,2016[Co][sql]2[ASR]8,1.23535,3.56609,4.52454,4573.27,0.4667,0.377788,335.225,-0.9303019955881673,0
1153,2022[Cd][sql]2[ASR]1,1.33111,2.36851,5.68434,4557.86,0.4663,0.35031,1237.776,-0.9317016929855468,0
1302,2024[Cd][sql]2[ASR]1,1.31913,3.48809,4.6339,4747.32,0.4644,0.35205,1039.728,-0.9321049384140794,0
419,2017[ZnSi][sql]2[ASR]2,1.29001,2.6525,4.47519,4711.73,0.4721,0.365965,2223.456,-0.9360365633457721,0
1170,2022[Eu][hcb]2[ASR]1,1.32329,3.8275,5.37546,4850.83,0.4392,0.331899,4595.708,-0.9363579189441191,0
241,2016[Co][sql]2[ASR]9,1.23984,3.53303,4.5278,4556.33,0.4641,0.374321,335.225,-0.9372392982085911,0
418,2017[ZnSi][sql]2[ASR]1,1.31423,2.78365,3.96187,4514.77,0.4721,0.359223,2223.456,-0.939510165458642,0
360,2017[Cu][rob]3[ASR]3,1.37519,5.20273,5.45221,4734.23,0.4339,0.315519,1143.064,-0.9402290550416115,0
212,2016[Co][sql]2[ASR]10,1.24368,3.47625,4.4854,4568.85,0.463,0.372284,335.225,-0.9452948458403228,0
334,2017[Co][pcu]3[ASR]2,1.36161,2.5634,4.11424,4276.16,0.4324,0.317565,3145.952,-0.9470055518872731,0
758,2019[Zn][pcu]3[ASR]6,1.28945,3.27614,4.24148,4471.97,0.4587,0.355732,2973.416,-0.9502052197892183,0
302,2017[Cd][kgd]2[ASR]4,1.65857,3.00289,3.60229,4157.89,0.3841,0.231585,945.47,-0.9508940157088446,0
111,2014[Cu][dia]3[ASR]5,1.33735,4.04987,4.48731,4565.9,0.4563,0.341196,1759.512,-0.9517626560341885,0
501,2018[Cu][nan]3[ASR]5,1.54591,3.17931,4.33299,4206.9,0.3988,0.25797,1391.092,-0.9532724193361748,0
502,2018[Cu][nan]3[ASR]6,1.5408,3.17251,4.34342,4228.16,0.4071,0.264213,1391.092,-0.9546750671113438,0
220,2016[Co][sql]2[ASR]18,1.30898,3.39461,4.34865,4379.49,0.442,0.337669,335.225,-0.9558673477575714,0
1048,2021[Co][pcu]3[ASR]1,1.21954,3.27006,4.76743,4737.09,0.4553,0.373337,2129.684,-0.9568036904427004,0
503,2018[Cu][nan]3[ASR]7,1.53594,3.17778,4.3312,4240.48,0.4091,0.266351,1391.092,-0.960061820314998,0
542,2018[Zn][sql]2[ASR]2,1.3331,3.29028,4.88143,4592.87,0.4589,0.344236,977.598,-0.9600712880070807,0
968,2020[Zn][gwg]3[ASR]1,1.31164,3.37311,4.10489,4564.15,0.4625,0.352613,1810.828,-0.9608794626442785,0
1190,2022[Tb][hcb]2[ASR]1,1.33951,3.76418,5.3418,4805.28,0.4372,0.326388,4623.552,-0.9617935586920972,0
244,2016[Cu][nan]2[ASR]1,1.63875,2.62588,3.52917,4204.07,0.4068,0.248238,1600.196,-0.9629532604514011,0
1212,2022[Zn][sql]2[ASR]6,1.31432,2.82052,4.91763,4900.76,0.4256,0.323818,1265.882,-0.9646249307838417,0
1313,2024[Cu][sql]2[ASR]1,1.2818,3.18367,4.67375,4616.62,0.4591,0.358168,1535.4,-0.9657980930482275,0
738,2019[Zn][fsc]3[ASR]1,1.30104,4.07929,5.40554,4651.08,0.4428,0.340344,1255.748,-0.9680436969189439,0
429,2017[Zn][dmp]3[ASR]1,1.29595,2.22098,4.37416,4859.95,0.4427,0.341602,2175.376,-0.9685968326611538,0
1366,2024[Zn][sql]2[ASR]3,1.32669,4.05284,4.80763,4616.32,0.4479,0.337607,2471.836,-0.9715992762544283,0
987,2020[Zn][nan]3[ASR]4,1.3228,2.45694,5.14255,4644.62,0.4579,0.34616,4719.052,-0.9737213352781502,0
224,2016[Co][sql]2[ASR]21,1.36322,3.01481,4.29817,4294.29,0.4195,0.307726,335.225,-0.9757874412918339,0
1175,2022[Gd][hcb]2[ASR]1,1.36943,3.55599,5.17949,4844.92,0.424,0.309618,3987.852,-0.9810479346066125,0
945,2020[Tb][hcb]2[ASR]1,1.3838,4.07019,5.71864,4630.72,0.4355,0.314714,4699.848,-0.982219137250482,0
1121,2021[Zn][fsc]3[ASR]1,1.28747,2.85538,4.46057,4784.1,0.4458,0.346261,1051.698,-0.984571391116712,0
31,2004[Cu][mog]3[ASR]2,1.38697,2.64467,4.89477,4492.29,0.4501,0.32452,5687.616,-0.985260728525357,0
481,2018[Co][flu]3[ASR]1,1.35477,2.80323,4.4469,4347.99,0.4299,0.317323,916.598,-0.9853412540069859,0
221,2016[Co][sql]2[ASR]19,1.32951,3.2418,4.26185,4379.43,0.4328,0.325532,335.225,-0.9867048468538491,0
317,2017[CoFe][nan]2[ASR]1,1.35961,3.02238,4.56264,4437.54,0.4426,0.325534,7794.528,-0.9868036356958414,0
622,2019[Cu][gra]3[ASR]1,1.57483,3.51527,3.87876,4295.19,0.4129,0.262188,1599.544,-0.9899084531326796,0
1306,2024[Co][pcu]3[ASR]1,1.26962,3.52253,5.1316,4658.96,0.442,0.348136,2053.5,-0.9911272184467059,0
1130,2021[Zn][nan]3[ASR]14,1.29542,2.53338,4.46033,4798.19,0.4412,0.340584,4351.084,-0.9942640610781053,0
163,2015[Pr][hcb]2[ASR]1,1.51409,2.32829,4.47729,4280.67,0.4114,0.271715,3479.512,-0.9974975802623789,0
194,2015[Zr][ftw]3[ASR]3,0.291153,10.49686,25.25819,4624.66,0.8722,2.99568,4241.076,-0.999637864027469,0
898,2020[Fe][hcb]2[ASR]2,0.175207,15.58313,22.94791,4287.68,0.9308,5.31257,792.207,-0.9997009369695573,0
1157,2022[Co][gra]3[ASR]1,1.29727,2.17637,5.07114,4526.67,0.4473,0.3448,3940.42,-1.0001424326389965,0
256,2016[Mg][stp]3[ASR]2,0.284192,26.5894,28.05599,4801.7,0.8755,3.08066,2538.096,-1.0001424790639886,0
47,2008[Co][sql]2[ASR]1,1.5197,2.42717,4.78145,4256.24,0.3961,0.260643,2113.08,-1.0003104804561862,0
311,2017[Cd][sql]2[ASR]2,1.32725,3.37778,4.16728,4638.08,0.4483,0.337765,4935.36,-1.003170200516518,0
584,2019[Cd][sql]2[ASR]2,1.42845,3.57123,5.17907,4540.5,0.436,0.305226,1189.732,-1.0049129945076898,0
310,2017[Cd][sql]2[ASR]1,1.35224,3.38803,4.34287,4660.95,0.4437,0.328123,4935.36,-1.0105403144352554,0
873,2020[Cu][rob]3[ASR]1,1.50997,3.74703,4.7834,4403.96,0.4174,0.276429,1086.956,-1.0135824018933863,0
852,2020[CuSi][pcu]3[ASR]1,1.37362,2.77656,3.76701,4569.74,0.4513,0.328547,1196.028,-1.0156340337731493,0
967,2020[Zn][fsc]3[ASR]1,1.31486,2.42402,3.98072,4636.97,0.4497,0.342014,2171.248,-1.0205180293937353,0
506,2018[Cu][sql]2[ASR]2,1.32478,2.34733,3.54412,4849.43,0.4186,0.315976,2464.384,-1.0257957981511447,0
695,2019[Mn][fsc]3[ASR]1,1.29793,3.12646,4.44247,4568.25,0.4371,0.336766,856.572,-1.0284485603783253,0
209,2016[Co][pts]3[ASR]5,1.28355,3.40775,4.15657,4504.1,0.431,0.335787,590.422,-1.0308657639671823,0
1283,2023[Zn][nan]3[ASR]12,1.49396,3.25741,4.90141,4405.24,0.4139,0.277049,3293.476,-1.0317741317431415,0
969,2020[Zn][hcb]2[ASR]2,1.39429,3.45504,4.07411,4692.37,0.4336,0.310982,5047.224,-1.0339048416812526,0
33,2006[Cu][pcu]3[ASR]1,1.36492,3.10635,4.88164,4735.76,0.4237,0.310422,1247.216,-1.0355026915410541,0
643,2019[Cu][sql]2[ASR]2,1.35179,2.72311,4.90648,4692.81,0.4254,0.314693,1252.08,-1.0472135802703675,0
854,2020[Cu][ant]2[ASR]1,1.42679,3.82441,4.6449,4474.73,0.4114,0.288339,975.876,-1.0483927653792764,0
332,2017[Co][nan]3[ASR]9,1.30886,2.57953,5.76378,4768.4,0.3999,0.305532,2278.941,-1.0484710328144577,0
358,2017[Cu][rob]3[ASR]1,1.46806,4.10393,4.94656,4542.55,0.4101,0.279349,1143.064,-1.0507552561310975,0
169,2015[Zn][bey]2[ASR]1,1.40778,3.42744,4.97664,4768.76,0.4014,0.285131,2139.5,-1.0529294448379913,0
924,2020[Mg][rtl]3[ASR]1,1.32281,2.17537,4.11995,4817.64,0.4037,0.305184,1074.044,-1.0535511996436497,0
986,2020[Zn][nan]3[ASR]3,1.48054,4.73698,5.14688,4686.02,0.3816,0.257744,1943.012,-1.0602231892524572,0
546,2018[Zn][vtx]3[ASR]1,1.43499,2.13544,2.88068,4398.58,0.4224,0.294357,3125.43,-1.0612339391023824,0
1023,2021[Cd][nan]2[ASR]1,1.39413,2.39684,4.50498,4697.96,0.4226,0.303127,2575.944,-1.0637143877483537,0
1311,2024[Cu][pcu]3[ASR]1,1.43071,2.66571,3.65033,4441.02,0.4185,0.292512,2702.736,-1.0681801418269878,0
737,2019[Zn][dia]3[ASR]2,1.37884,2.93609,4.07211,4591.63,0.4248,0.308086,921.508,-1.0694368840371886,0
1312,2024[Cu][pcu]3[ASR]2,1.42371,2.33203,4.03129,4418.23,0.4097,0.287768,5405.472,-1.075043591028236,0
1217,2023[Cd][dia]3[ASR]2,1.4381,2.73752,4.17074,4744.84,0.404,0.280926,2772.072,-1.0805611226693699,0
1330,2024[Ni][sql]2[ASR]2,1.32559,2.34605,3.40263,4530.19,0.4229,0.319028,943.998,-1.0843385259290648,0
1284,2023[Zn][nan]3[ASR]13,1.51073,2.30931,4.46718,4462.1,0.4088,0.270597,2909.34,-1.0855728416100427,0
236,2016[Co][sql]2[ASR]4,1.46846,3.14529,4.81235,4439.71,0.3852,0.262316,964.704,-1.0914086277814563,0
851,2020[CuSi][pcu]2[ASR]2,1.40902,2.27821,3.71461,4546.63,0.4184,0.296944,1196.028,-1.0935515851025854,0
401,2017[PdFe][sql]2[ASR]1,1.49245,2.98008,4.46175,4580.51,0.4036,0.270428,4034.392,-1.1003228845155328,0
402,2017[PdFe][sql]2[ASR]2,1.48934,3.01708,4.37433,4596.57,0.402,0.269919,4034.392,-1.1031103352823703,0
1228,2023[Co][nan]2[ASR]1,1.43846,3.21043,4.70502,4663.19,0.3809,0.264798,1817.23,-1.1088574871283383,0
272,2016[Zn][nan]2[ASR]1,1.55981,2.28398,3.76708,4467.36,0.3968,0.25439,1398.524,-1.1139670146819245,0
395,2017[Ni][hms]3[ASR]1,1.52424,2.34169,3.06322,4478.67,0.3773,0.247534,2531.988,-1.136345340025625,0
