Serial,Name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_core,label_core
1251,2023[In][neb]3[ASR]1,0.714631,6.7826,8.43343,4483.51,0.6977,0.976308,3101.824,-0.09175597824549953,-1
838,2020[Co][nbo]3[ASR]1,0.908128,10.48012,11.21785,4678.29,0.5964,0.656736,1366.005,-0.09185503591497679,-1
866,2020[Cu][nbo]3[ASR]1,0.979363,10.00815,10.63307,4824.56,0.5746,0.586708,1379.844,-0.09223108616220765,-1
1168,2022[Cu][sql]2[ASR]7,0.734269,6.26323,10.04347,3669.64,0.7598,1.03477,5533.568,-0.0925950345553318,-1
1006,2020[Zr][flu]3[ASR]1,0.648009,8.31077,11.8156,3541.0,0.767,1.18363,2064.544,-0.09302245248378727,-1
1166,2022[Cu][sql]2[ASR]5,0.728598,6.43923,10.11943,3670.46,0.7615,1.04516,5533.568,-0.09460436398580585,-1
368,2017[Cu][sql]2[ASR]6,0.784156,3.56342,6.19896,5181.07,0.634,0.808512,3007.376,-0.09638713913524677,-1
367,2017[Cu][sql]2[ASR]4,0.793068,3.45944,6.17614,5162.35,0.6399,0.806867,1503.688,-0.09765534321317226,-1
114,2014[Cu][tbo]3[ASR]2,0.51525,9.8929,20.37685,3545.21,0.8276,1.60621,15061.824,-0.0984978126977949,-1
1132,2021[Zn][nan]3[ASR]3,0.750209,7.33401,8.39434,4298.11,0.7215,0.961732,2700.608,-0.09923848346857567,-1
205,2016[Co][nan]3[ASR]1,0.705297,8.33335,9.5622,4550.09,0.6884,0.976043,2996.15,-0.10078009637227558,-1
773,2019[Zr][bcu]3[ASR]1,0.728995,8.944,11.00215,2971.97,0.768,1.05351,1532.04,-0.10115265772443582,-1
1143,2021[Zn][srs]3[ASR]1,0.837968,4.88047,5.89453,4021.65,0.7177,0.856477,921.936,-0.1014935920600516,-1
560,2019[Al][fon]3[ASR]2,0.671413,7.21655,10.11649,4293.81,0.7231,1.07698,5035.352,-0.10203854296713033,-1
1226,2023[Co][ato]3[ASR]1,0.7669,11.57788,12.79502,4384.6,0.6802,0.886947,2287.278,-0.10355823654013652,-1
75,2013[Cd][rtl]3[ASR]2,0.695322,8.64512,9.94107,3899.25,0.7505,1.07936,1582.516,-0.10450769225962997,-1
1007,2020[Zr][flu]3[ASR]2,0.626397,9.42998,11.84332,3811.61,0.7611,1.21504,2465.024,-0.10602792307979403,-1
1194,2022[Zn][kgd]2[ASR]1,0.763129,4.97677,9.27343,5252.56,0.6336,0.830266,1074.574,-0.10760604646330851,-1
856,2020[Cu][dia]3[ASR]3,0.821251,9.85928,11.14562,4777.39,0.6435,0.783561,1808.628,-0.10810601935499475,-1
547,2018[Zr][bcu]3[ASR]1,0.822188,8.44133,10.26406,2698.64,0.7616,0.926309,1235.712,-0.10840180522475695,-1
57,2011[Zn][pcu]3[ASR]8,0.609156,7.89264,14.89039,3659.83,0.7984,1.31067,1539.734,-0.10888923234038339,-1
376,2017[Fe][kag]3[ASR]1,0.799776,13.61044,15.13602,4155.09,0.674,0.842736,1800.306,-0.10891803661593069,-1
864,2020[Cu][nan]2[ASR]3,0.783586,3.71343,6.17681,5177.16,0.6458,0.82416,1695.864,-0.11431712314421594,-1
603,2019[Co][nan]3[ASR]12,2.1984,3.36229,3.79823,2229.37,0.3603,0.163892,434.893,-0.11625827459366223,-1
550,2018[Zr][nan]3[ASR]3,0.565002,7.63799,15.54455,3803.5,0.7811,1.38247,2561.112,-0.11948256461805251,-1
121,2014[FeZr][soc]3[ASR]1,0.50204,14.39603,17.09766,3439.59,0.822,1.63732,17154.636,-0.12005971340015098,-1
146,2015[CrMn][nod]3[ASR]1,0.738263,7.52711,9.02632,3234.51,0.7624,1.03269,5935.808,-0.12042972713353428,-1
881,2020[Cu][sql]2[ASR]7,0.766394,3.55294,6.3821,5158.87,0.6519,0.850607,1695.864,-0.1229041343440862,-1
639,2019[Cu][pts]3[ASR]2,0.686124,5.48011,9.06415,4577.72,0.7123,1.03815,3759.5,-0.12343425919669782,-1
787,2020[Ag][nbo]3[ASR]1,0.978977,14.18871,14.60252,3926.65,0.6835,0.698178,1081.374,-0.12509994243352274,-1
523,2018[Ni][fmz]3[ASR]6,0.683544,5.50486,9.06169,4612.5,0.7109,1.04002,6737.862,-0.12766410162662578,-1
1162,2022[Cu][sql]2[ASR]1,0.660714,7.25892,10.80829,3676.98,0.7735,1.1707,5533.568,-0.12902751388404543,-1
38,2007[Zn][pcu]3[ASR]3,0.595037,8.20898,15.04033,3622.91,0.8092,1.35992,1539.734,-0.12991851242759067,-1
439,2017[Zn][nan]3[ASR]3,0.622394,8.99335,12.11113,4079.45,0.7632,1.22623,2800.728,-0.13172833541511475,-1
134,2015[Ag][nan]2[ASR]1,2.71981,2.27603,2.92976,2689.1,0.2649,0.0973965,968.572,-0.13237550875562532,-1
908,2020[Hf][flu]3[ASR]1,0.606164,8.20993,19.21939,2993.11,0.8213,1.35491,6577.86,-0.13367926961387955,-1
447,2017[Zn][sql]2[ASR]1,0.652027,6.02132,10.34037,4143.47,0.7481,1.14735,2892.944,-0.1364729667537925,-1
184,2015[Zn][pcu]3[ASR]7,0.663582,9.14814,10.96002,4117.56,0.7614,1.14741,1998.338,-0.13692798556174135,-1
723,2019[Th][bcu]3[ASR]1,0.903901,14.39286,15.26833,2599.9,0.7717,0.853744,2402.128,-0.13696170271564545,-1
289,2017[Al][skl]3[ASR]6,0.632101,6.51334,10.86344,4503.88,0.7226,1.14317,4716.256,-0.14242468584320345,-1
23,0000[U][bcu]3[ASR]1,0.909255,14.13895,15.22231,2554.96,0.7755,0.852896,2402.128,-0.14409930319566522,-1
284,2017[Al][skl]3[ASR]1,0.633677,6.4126,10.57915,4506.42,0.7218,1.13907,4716.256,-0.14436981849909658,-1
288,2017[Al][skl]3[ASR]5,0.629512,6.82335,10.93726,4496.34,0.7235,1.1493,4716.256,-0.14446379985433555,-1
264,2016[Ti][srs]3[ASR]1,0.748874,4.43359,6.24453,3747.6,0.7271,0.970924,4658.352,-0.14470261225071168,-1
711,2019[Np][shp]3[ASR]1,1.56151,6.17137,11.80821,1916.33,0.7029,0.450142,2257.488,-0.14618788609983424,-1
1022,2021[Cd][kag]3[ASR]1,0.580835,14.42961,18.49829,4381.15,0.7786,1.34048,3076.608,-0.14668678247361433,-1
411,2017[Th][bcu]3[ASR]1,0.794986,14.01621,15.55311,2628.09,0.7937,0.998382,2402.128,-0.14780727951163308,-1
183,2015[Zn][pcu]3[ASR]6,0.665684,8.93222,10.17492,4134.47,0.758,1.13868,3992.644,-0.14981713854453593,-1
287,2017[Al][skl]3[ASR]4,0.629989,6.71784,10.51065,4503.71,0.7237,1.14875,4716.256,-0.1519148116658916,-1
285,2017[Al][skl]3[ASR]2,0.654724,7.09639,8.52757,4452.39,0.7162,1.0939,4716.256,-0.15257491526706157,-1
413,2017[U][bcu]3[ASR]1,0.875557,14.007,15.13285,2547.14,0.7835,0.894858,2402.128,-0.15419101160896986,-1
286,2017[Al][skl]3[ASR]3,0.646098,7.49154,9.02129,4481.13,0.7184,1.11191,4716.256,-0.16017701544096608,-1
180,2015[Zn][nan]3[ASR]6,0.681965,14.81673,16.80153,4346.61,0.7239,1.06149,6341.832,-0.16119651021615122,-1
837,2020[Co][nan]3[ASR]9,0.700823,5.11667,6.53405,4752.6,0.7007,0.999824,3217.984,-0.1618691840628217,-1
520,2018[Ni][fmz]3[ASR]3,0.636492,5.62966,11.37857,4585.94,0.7322,1.15037,6245.514,-0.16220070642941864,-1
1102,2021[NiW][hcb]2[ASR]1,1.68701,10.53464,14.72844,1873.61,0.6827,0.40468,11345.86,-0.1640826754237501,-1
876,2020[Cu][sql]2[ASR]11,0.701661,4.22333,7.27434,4990.9,0.6884,0.981101,2728.592,-0.16679041252778914,-1
292,2017[Al][skl]3[ASR]9,0.641294,7.59212,9.07584,4448.78,0.7239,1.12881,4716.256,-0.16739500324639078,-1
633,2019[Cu][nan]3[ASR]8,0.613806,11.18376,12.56126,4203.31,0.7686,1.25219,4232.952,-0.17053403103361808,-1
950,2020[Ti][srs]3[ASR]1,0.641889,4.1592,9.47492,4310.09,0.735,1.14506,3194.544,-0.1705605587406931,-1
519,2018[Ni][fmz]3[ASR]2,0.590083,5.38751,14.03896,4063.67,0.7723,1.3088,5680.104,-0.1717562616114292,-1
290,2017[Al][skl]3[ASR]7,0.632497,7.78859,9.39612,4478.65,0.7242,1.14499,4716.256,-0.17456581979060737,-1
291,2017[Al][skl]3[ASR]8,0.634587,7.68858,9.207,4477.28,0.7251,1.14263,4716.256,-0.1768489501411934,-1
469,2018[Cd][nan]3[ASR]3,0.700989,11.03686,11.83106,4632.65,0.7041,1.00444,5175.88,-0.17904624280940096,-1
94,2013[Zn][nan]3[ASR]9,0.396669,19.56277,24.50866,4135.15,0.8477,2.13704,28518.984,-0.18247560050124767,-1
731,2019[Zn][ant]3[ASR]1,0.575121,11.56311,13.76018,4222.53,0.7776,1.35206,5418.62,-0.18313227884816907,-1
375,2017[Fe][fmz]3[ASR]1,0.561601,5.45549,14.65302,4062.02,0.7696,1.37037,5412.96,-0.18808640918296227,-1
632,2019[Cu][nan]3[ASR]7,0.600777,11.06282,12.29824,4207.87,0.772,1.285,4101.336,-0.18841447422610236,-1
345,2017[CuSi][pcu]3[ASR]1,0.765355,10.29832,10.43276,4948.49,0.6606,0.863128,1476.388,-0.19431013521421658,-1
347,2017[Cu][fjh]3[ASR]1,0.606791,8.3726,11.29001,3673.84,0.8002,1.31874,10051.976,-0.1948270202698057,-1
126,2014[Zn][nan]2[ASR]3,0.870248,11.37417,11.94829,4934.58,0.616,0.707844,4139.18,-0.19835017888994666,-1
518,2018[Ni][fmz]3[ASR]1,0.56951,5.40588,14.45825,4129.38,0.7747,1.36029,5464.224,-0.19857000564338922,-1
513,2018[Hf][scu]3[ASR]1,0.571209,12.32894,15.77552,2930.73,0.8306,1.45411,2556.236,-0.1993508172300288,-1
133,2014[Zr][fcu]3[ASR]2,0.493165,8.97273,17.52745,4002.05,0.8067,1.63576,10308.96,-0.2057881275068284,-1
665,2019[Fe][fmz]3[ASR]1,0.564564,5.39377,13.97976,4046.4,0.776,1.37451,5412.96,-0.2058926262387556,-1
993,2020[Zn][nan]3[ASR]8,0.511629,10.45475,16.87479,4271.15,0.7982,1.56011,6485.764,-0.20994360792076816,-1
763,2019[Zn][snz]3[ASR]1,0.693667,13.75598,15.60093,4550.23,0.7276,1.04892,2091.978,-0.2100911020552425,-1
449,2017[Zn][sql]2[ASR]3,0.727537,4.36617,7.76573,5390.78,0.6607,0.908132,2792.4,-0.21017032452843687,-1
620,2019[Cr][acs]3[ASR]1,0.517089,13.60266,14.55008,4146.2,0.7869,1.52179,1140.913,-0.21096091029914743,-1
664,2019[Fe][acs]3[ASR]1,0.51226,13.5624,14.74444,4151.56,0.7874,1.53711,1152.46,-0.21118590718945907,-1
441,2017[Zn][nan]3[ASR]5,0.820062,8.81418,9.1693,5322.1,0.6291,0.767137,2692.076,-0.21331351950286936,-1
1309,2024[Cu][lvt]3[ASR]1,0.629812,7.06339,9.72422,4605.07,0.7417,1.17765,6221.52,-0.2140510453137644,-1
145,2015[CrMn][noa]3[ASR]1,0.621509,8.21137,10.58889,3370.78,0.8035,1.29282,2967.904,-0.21418395620061015,-1
1065,2021[Cu][pcu]3[ASR]3,0.621353,9.30371,11.65883,4649.18,0.7369,1.18596,3519.152,-0.21579197025061192,-1
860,2020[Cu][lil]3[ASR]1,0.611163,10.8024,11.94369,4441.66,0.7579,1.24009,4365.96,-0.21909649943994214,-1
282,2017[Al][fon]3[ASR]1,0.593343,8.07582,10.22463,4439.4,0.7456,1.25661,4115.536,-0.22058958810180052,-1
1105,2021[Pb][nan]3[ASR]1,3.13877,2.82581,3.14223,2184.66,0.3018,0.0961524,1484.772,-0.22086798077550562,-1
1008,2020[Zr][flu]3[ASR]3,0.507379,7.65839,17.32074,3590.06,0.8218,1.6197,5530.668,-0.22354284079457798,-1
559,2019[Al][fon]3[ASR]1,0.58658,8.24844,10.38394,4457.94,0.7481,1.27536,4115.536,-0.23207021750707824,-1
902,2020[Fe][tbo]3[ASR]1,0.450439,8.92157,21.24709,3989.67,0.824,1.82933,2764.416,-0.24073133018633053,-1
377,2017[Fe][nan]3[ASR]1,0.557505,10.59444,14.63467,4539.81,0.7684,1.37828,4123.06,-0.2418384354203733,-1
903,2020[Fe][tbo]3[ASR]2,0.449851,8.90867,21.31123,4001.19,0.8276,1.83972,2764.416,-0.24910013272402276,-1
393,2017[NiCo][qtz]3[ASR]1,0.723045,14.73657,15.0078,4552.19,0.7146,0.98832,2936.961,-0.2493162294998722,-1
951,2020[U][hcb]2[ASR]2,1.58284,3.91558,5.53669,2059.63,0.7228,0.456647,528.108,-0.253753447149763,-1
1061,2021[Cu][nbo]3[ASR]1,0.554504,11.88721,17.15952,4676.47,0.7637,1.37727,6426.828,-0.25376909361249145,-1
952,2020[U][hcb]2[ASR]3,1.5717,4.02165,5.5795,2045.95,0.7255,0.461601,528.108,-0.2591996540906235,-1
1211,2022[Zn][rtl]3[ASR]1,0.537621,9.88295,12.00114,4012.02,0.8064,1.49994,4104.7,-0.2697102829895045,-1
555,2018[Zr][scu]3[ASR]2,0.459317,12.22532,15.5599,3688.6,0.8312,1.80964,2032.64,-0.27112089204406997,-1
790,2020[Al][fmz]3[ASR]1,0.526238,5.23707,14.47097,4387.98,0.7667,1.45695,4407.75,-0.28069997726056384,-1
446,2017[Zn][sod]3[ASR]1,0.684243,5.21481,14.89793,5461.47,0.6743,0.985469,5606.712,-0.28327636710736903,-1
171,2015[Zn][hea]3[ASR]1,0.548186,9.36857,12.05221,4387.9,0.7854,1.43273,8764.062,-0.2858385657688093,-1
554,2018[Zr][scu]3[ASR]1,0.429176,13.67336,16.55771,3689.37,0.8386,1.95398,2032.64,-0.2960553639535931,-1
1096,2021[Mn][nan]3[ASR]2,0.615226,14.2697,15.84844,4761.61,0.7154,1.16282,5480.232,-0.29638859489362135,-1
675,2019[In][mmt]3[ASR]1,0.546774,9.5265,11.56372,4526.46,0.7682,1.40497,6588.0,-0.30204359054450547,-1
173,2015[Zn][ith]3[ASR]2,0.494223,7.31618,19.49225,4508.36,0.7992,1.61708,7996.248,-0.30978372310209645,-1
1326,2024[Ni][etb]3[ASR]1,0.627285,6.60182,11.34734,5297.59,0.7127,1.13617,1992.192,-0.322007196664055,-1
172,2015[Zn][ith]3[ASR]1,0.452533,7.80283,21.77624,4271.75,0.8285,1.83081,7322.952,-0.3256907725436684,-1
175,2015[Zn][ith]3[ASR]4,0.543377,5.88107,16.7062,4789.7,0.7721,1.42093,8669.544,-0.3261756519922009,-1
24,0000[Zn][ith]3[ASR]1,0.543673,5.96446,16.25601,4780.16,0.7741,1.42383,8669.544,-0.32780140731867735,-1
438,2017[Zn][nan]3[ASR]2,0.462869,15.45739,17.63962,4551.38,0.8151,1.76097,5909.07,-0.3336854912789162,-1
174,2015[Zn][ith]3[ASR]3,0.540663,5.79323,16.40548,4798.96,0.7726,1.42899,8669.544,-0.3355392184629984,-1
875,2020[Cu][sql]2[ASR]1,0.578816,5.59047,8.85794,4898.43,0.7507,1.29696,1623.808,-0.34800348448145324,-1
1107,2021[Sc][nan]3[ASR]1,0.714532,20.20069,20.65705,4471.3,0.6915,0.967766,5591.028,-0.35130754172568734,-1
913,2020[In][nuc]3[ASR]1,0.471215,8.09761,14.76213,3681.71,0.8316,1.7648,5309.172,-0.35252852419887726,-1
258,2016[NiZr][ftw]3[ASR]1,0.420413,8.84486,21.37941,4224.45,0.8272,1.96759,4122.843,-0.35838959243555635,-1
1360,2024[Zn][pcu]3[ASR]1,0.466253,10.64638,14.37106,4158.16,0.8298,1.77972,5479.256,-0.3631396891348896,-1
1239,2023[Cu][sql]2[ASR]1,0.599993,5.46009,8.07436,5313.02,0.7243,1.20718,1888.04,-0.38733373042263375,-1
222,2016[Co][sql]2[ASR]2,0.606579,7.62721,7.94229,5328.3,0.7161,1.18055,735.749,-0.39860935800566377,-1
192,2015[Zr][ftw]3[ASR]1,0.458587,8.47189,17.85523,4687.82,0.7928,1.72879,3965.148,-0.40888549190209267,-1
193,2015[Zr][ftw]3[ASR]2,0.403686,8.6537,21.35584,4425.86,0.8247,2.04292,3952.812,-0.45041526800601783,-1
278,2016[Zr][buh]3[ASR]1,0.389439,10.77877,18.84439,4187.6,0.8366,2.14822,27325.632,-0.45433546744596254,-1
432,2017[Zn][muo]3[ASR]1,0.343786,25.1026,26.74314,4195.81,0.8738,2.5417,6517.17,-0.4848684729464543,-1
1013,2020[Zr][sod]3[ASR]1,0.345229,21.21992,38.91559,4317.51,0.8606,2.49284,17483.328,-0.5025728336389232,-1
1245,2023[Eu][nan]3[ASR]2,0.777976,29.74608,30.3514,4106.09,0.6927,0.890388,8850.66,-0.5080011750677482,-1
900,2020[Fe][nuc]3[ASR]1,0.408405,7.94712,15.02966,4210.27,0.8315,2.03597,4601.496,-0.5366790337687626,-1
1236,2023[Cu][ctn]3[ASR]1,0.505831,7.56799,9.35477,5115.72,0.7781,1.53826,3745.692,-0.5411385745889852,-1
55,2010[Zn][pyr]3[ASR]1,0.408029,8.38682,13.81112,4329.58,0.8451,2.07118,4977.436,-0.5940061936967684,-1
996,2020[Zn][nbo]3[ASR]3,0.330726,12.12454,22.41586,4333.68,0.8668,2.6209,18896.784,-0.6718688156706423,-1
869,2020[Cu][nbo]3[ASR]4,0.328096,12.15893,22.56317,4300.16,0.8706,2.65349,18808.752,-0.6833692820361489,-1
839,2020[Co][nbo]3[ASR]2,0.323808,12.16772,22.51791,4302.02,0.8657,2.6735,18587.328,-0.6935455334966132,-1
868,2020[Cu][nbo]3[ASR]3,0.323188,12.55234,22.78188,4312.33,0.8719,2.69781,18808.752,-0.7010986204157794,-1
867,2020[Cu][nbo]3[ASR]2,0.320875,12.81334,22.95364,4314.86,0.8712,2.71508,18808.752,-0.7051275789682677,-1
18,0000[Fe][nbo]3[ASR]1,0.319335,12.32727,22.61205,4346.82,0.8664,2.71314,18439.104,-0.7174108678452884,-1
937,2020[Ni][nbo]3[ASR]1,0.31856,12.83641,22.80759,4351.32,0.8694,2.72916,18575.808,-0.7183647987775702,-1
929,2020[Mn][nbo]3[ASR]1,0.317955,12.16855,22.45958,4400.98,0.8626,2.71296,18395.568,-0.7278325323792556,-1
1062,2021[Cu][nbo]3[ASR]2,0.312648,13.16055,23.7754,4310.99,0.8747,2.79772,18808.752,-0.7364698256064965,-1
1070,2021[Cu][sql]2[ASR]6,0.358334,7.90551,12.24169,5217.53,0.8303,2.31711,2112.472,-0.8585919137164976,-1
194,2015[Zr][ftw]3[ASR]3,0.291153,10.49686,25.25819,4624.66,0.8722,2.99568,4241.076,-0.8732237688274347,-1
256,2016[Mg][stp]3[ASR]2,0.284192,26.5894,28.05599,4801.7,0.8755,3.08066,2538.096,-0.888426024960365,-1
898,2020[Fe][hcb]2[ASR]2,0.175207,15.58313,22.94791,4287.68,0.9308,5.31257,792.207,-1.0398576580339776,-1
